MULakeNumber,date,dateTime,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
003,2023-06-05,2023-06-05 10:46:48,0.171,26.240333333333332,10.03,124.2,0.8833333333333333,0.05,NA,1.4533333333333334,0.13,265.6,173,136.16666666666666,8.5,39.34111,-91.15302,237.96666666666667,988.2222222222224
003,2023-06-05,2023-06-05 10:46:51,0.285,26.230333333333338,10.02,124.1,0.9333333333333332,0.07666666666666666,NA,1.5333333333333334,0.13,265.73333333333335,173,135.56666666666666,8.5,39.34110333333333,-91.15302,238.06666666666663,988.1333333333332
003,2023-06-05,2023-06-05 10:46:54,0.4696666666666667,26.200333333333333,10.023333333333332,124.1,0.9466666666666668,0.06333333333333334,NA,1.6,0.13,265.7,173,135.03333333333333,8.5,39.3411,-91.15302,238.1,988.1333333333332
003,2023-06-05,2023-06-05 10:46:57,0.646,26.133,10.033333333333331,124.1,1.0533333333333337,0.01333333333333333,NA,1.5366666666666666,0.13,265.8,173,134.56666666666666,8.5,39.3411,-91.15302,238.06666666666663,988.1777777777778
003,2023-06-05,2023-06-05 10:47:00,0.7893333333333333,26.083,10.04,124,1.11,0.14333333333333334,NA,1.54,0.13,265.7,173,134.1,8.5,39.3411,-91.15302,238.06666666666663,988.2222222222224
003,2023-06-05,2023-06-05 10:47:03,0.977,26.046666666666667,10.02,123.66666666666669,1.163333333333333,0.12,NA,1.6133333333333333,0.13,265.7,173,133.73333333333332,8.49,39.3411,-91.15302,238.1,988.1777777777778
003,2023-06-05,2023-06-05 10:47:06,1.2303333333333333,26.012,9.993333333333334,123.3,1.2633333333333334,0.15333333333333335,NA,1.73,0.13,265.8,173,133.36666666666667,8.49,39.3411,-91.15302,238.1,988.1777777777778
003,2023-06-05,2023-06-05 10:47:09,1.463666666666667,25.943,10.03,123.6,1.4166666666666663,0.21,NA,1.8233333333333337,0.13,265.8333333333333,173,133.06666666666666,8.483333333333334,39.3411,-91.15301666666666,238.2,988.2222222222224
003,2023-06-05,2023-06-05 10:47:12,1.7226666666666668,25.832666666666668,10.036666666666669,123.46666666666668,1.653333333333333,0.24333333333333332,NA,1.9,0.13,265.5,172.66666666666666,133,8.48,39.3411,-91.15301,238.13333333333333,988.1777777777778
003,2023-06-05,2023-06-05 10:47:15,1.9706666666666663,25.27,10.233333333333334,124.76666666666668,1.9166666666666667,0.3433333333333333,NA,1.8866666666666667,0.13,265.8333333333333,173,133.26666666666665,8.473333333333334,39.341096666666665,-91.15301,238.2,988.2222222222224
003,2023-06-05,2023-06-05 10:47:18,2.204,24.795666666666666,10.503333333333334,126.8,2.2833333333333337,0.39666666666666667,NA,2.1333333333333333,0.13,264.9666666666667,172,134.53333333333333,8.386666666666667,39.34109,-91.15301,238.1,988.0888888888888
003,2023-06-05,2023-06-05 10:47:21,2.4743333333333335,24.083666666666662,10.5,125.36666666666666,2.47,0.46,NA,2.16,0.13,265.2,172,135.73333333333332,8.336666666666666,39.34109,-91.15301,238.16666666666663,988.1777777777778
003,2023-06-05,2023-06-05 10:47:24,2.6443333333333334,23.52,10.563333333333333,124.56666666666666,2.6233333333333335,0.5033333333333333,NA,2.0966666666666667,0.13,265.76666666666665,172.66666666666666,136.43333333333334,8.316666666666666,39.34109,-91.15301,238.2,988.1333333333332
003,2023-06-05,2023-06-05 10:47:27,2.891,23.145,10.38,121.56666666666666,2.793333333333333,0.51,NA,2.0433333333333334,0.13,265.23333333333335,172.33333333333334,137.4,8.27,39.34109,-91.15301,238.26666666666668,988.2222222222224
003,2023-06-05,2023-06-05 10:47:30,3.106,22.493666666666662,9.973333333333333,115.5,2.566666666666667,0.5033333333333334,NA,2.0733333333333333,0.13,265.90000000000003,173,140,8.1466666666666665,39.341096666666665,-91.153,238.33333333333337,988.0888888888888
003,2023-06-05,2023-06-05 10:47:33,3.3436666666666666,21.839666666666663,9.436666666666667,107.9,2.5766666666666667,0.3933333333333333,NA,1.9866666666666664,0.13,264.06666666666666,172,142.5,7.98,39.3411,-91.153,238.43333333333337,988.1333333333332
003,2023-06-05,2023-06-05 10:47:36,3.56,21.356666666666666,8.62,97.66666666666669,2.21,0.43,NA,2.07,0.12333333333333334,263.6,171.33333333333334,143.96666666666667,7.886666666666667,39.3411,-91.153,238.5,988.1333333333332
003,2023-06-05,2023-06-05 10:47:39,3.774,20.359666666666666,8.043333333333333,89.33333333333334,2.0766666666666667,0.37333333333333335,NA,1.92,0.12333333333333334,262.6333333333333,171,145.5,7.8,39.341096666666665,-91.153,238.46666666666667,988.1333333333332
003,2023-06-05,2023-06-05 10:47:42,4.014,19.447,7.356666666666667,80.5,2.15,0.4066666666666667,NA,1.5333333333333334,0.12,258.8,168.33333333333334,147.53333333333333,7.716666666666667,39.34109333333333,-91.153,238.46666666666667,988.2222222222224
