MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
039,2024-06-07,2024-06-07T15:30:21Z,0.04566666666666667,0.051000000000000004,26.535333333333334,8.33,103.7,0.07,0.05,NA,8.28,158.1,140.6,0.07,91,0.0044002903284340415,37.72921,-90.90893,332.3666666666667,975.1111111111111
039,2024-06-07,2024-06-07T15:30:24Z,0.111,0.123,26.531333333333333,8.316666666666666,103.53333333333333,0.12333333333333334,0.11,NA,8.283333333333333,158,140.6,0.07,91,0.010705861005262203,37.72921,-90.90893,332.6666666666667,975.0666666666666
039,2024-06-07,2024-06-07T15:30:27Z,0.19333333333333333,0.20466666666666666,26.528666666666666,8.31,103.4,0.16,0.16,NA,8.29,157.9,140.53333333333333,0.07,91,0.018667211032480494,37.72920333333333,-90.90893,332.6333333333333,975.0666666666666
039,2024-06-07,2024-06-07T15:30:30Z,0.2936666666666667,0.30866666666666664,26.526666666666667,8.31,103.43333333333334,0.12333333333333334,0.22666666666666668,NA,8.29,157.93333333333334,140.46666666666667,0.07,91,0.028284340410088912,37.7292,-90.90893,332.3666666666667,975.1111111111111
039,2024-06-07,2024-06-07T15:30:33Z,0.41633333333333333,0.437,26.518,8.326666666666666,103.6,0.14333333333333334,0.09,NA,8.29,157.96666666666667,140.2,0.06,91,0.04014697876973326,37.7292,-90.90893,332.2,974.9777777777778
039,2024-06-07,2024-06-07T15:30:36Z,0.5413333333333333,0.5586666666666666,26.500666666666667,8.35,103.9,0.1,-0.03666666666666667,NA,8.29,158.06666666666666,140.2,0.06,91,0.05223643621847215,37.7292,-90.90893,332.06666666666666,975.0666666666666
039,2024-06-07,2024-06-07T15:30:39Z,0.653,0.6693333333333333,26.494333333333334,8.366666666666665,104.06666666666666,0.16,0.13333333333333333,NA,8.29,158.1,140.5,0.07,91,0.0630103429504627,37.729193333333335,-90.90892666666666,331.96666666666664,975.1555555555555
039,2024-06-07,2024-06-07T15:30:42Z,0.7723333333333333,0.789,26.478333333333335,8.37,104.06666666666666,0.09,0.17333333333333334,NA,8.29,158.23333333333332,140.53333333333333,0.07,91,0.0745100707675558,37.72919,-90.90893,331.9,975.0222222222222
039,2024-06-07,2024-06-07T15:30:45Z,0.861,0.8683333333333333,26.429,8.363333333333333,103.9,0.15666666666666668,0.16,NA,8.29,158.4,140.56666666666666,0.07,91,0.08308383233532934,37.72919,-90.90893,332,974.9777777777778
039,2024-06-07,2024-06-07T15:30:48Z,0.9413333333333334,0.9506666666666667,26.39666666666667,8.32,103.33333333333333,0.20666666666666667,0.07666666666666666,NA,8.286666666666665,158.5,140.6,0.07,91,0.09079568136454365,37.72919,-90.90892666666666,332,975.0222222222222
039,2024-06-07,2024-06-07T15:30:51Z,1.0183333333333333,1.0283333333333333,26.349,8.303333333333335,103.03333333333333,0.11333333333333334,0,NA,8.28,158.86666666666667,140.46666666666667,0.07,91,0.09825802939575394,37.72919,-90.90893,331.9,974.9777777777778
039,2024-06-07,2024-06-07T15:30:54Z,1.0943333333333334,1.1043333333333334,26.339333333333332,8.293333333333333,102.86666666666667,0.11333333333333334,-0.016666666666666666,NA,8.28,159,140.2,0.06,91,0.10553892215568862,37.72919,-90.90893,331.9,974.9777777777778
039,2024-06-07,2024-06-07T15:30:57Z,1.145,1.1536666666666666,26.322666666666667,8.29,102.8,0.13,0.043333333333333335,NA,8.27,159.26666666666668,140.33333333333334,0.06333333333333334,91,0.11046089638904011,37.72919,-90.90893,332.06666666666666,974.9777777777778
039,2024-06-07,2024-06-07T15:31:00Z,1.2246666666666668,1.2353333333333334,26.295333333333332,8.296666666666667,102.86666666666667,0.18,0.043333333333333335,NA,8.27,159.33333333333334,140.6,0.07,91,0.11815006350934495,37.72919,-90.90893,332.3,975.1111111111111
039,2024-06-07,2024-06-07T15:31:03Z,1.2936666666666667,1.312,26.273,8.31,103,0.19,0.13333333333333333,NA,8.27,159.46666666666667,140.6,0.07,91,0.1247958628198149,37.72919,-90.90894,330.8666666666667,974.9777777777778
039,2024-06-07,2024-06-07T15:31:06Z,1.3696666666666666,1.373,26.265,8.32,103.1,0.12000000000000001,0.03,NA,8.27,159.56666666666666,140.63333333333333,0.07,91,0.13212211939756852,37.72919,-90.90894,330.4666666666667,974.9777777777778
039,2024-06-07,2024-06-07T15:31:09Z,1.4356666666666666,1.452,26.26033333333333,8.33,103.1,0.14333333333333334,0.04666666666666667,NA,8.27,159.7,140.56666666666666,0.07,91,0.13851841771003448,37.72918333333333,-90.90894,330.0333333333333,975.0666666666666
039,2024-06-07,2024-06-07T15:31:12Z,1.5176666666666667,1.529,26.25766666666667,8.323333333333334,103.06666666666666,0.18,0.08333333333333334,NA,8.27,159.76666666666668,140.26666666666668,0.06333333333333334,91,0.14638904010161496,37.72918,-90.90894,329.6333333333333,975.0222222222222
039,2024-06-07,2024-06-07T15:31:15Z,1.598,1.6093333333333333,26.256666666666668,8.313333333333334,102.96666666666667,0.18666666666666668,0.15666666666666668,NA,8.27,159.8,140.03333333333333,0.06,91,0.15416893485755762,37.72918,-90.90894,329.4,974.9333333333334
039,2024-06-07,2024-06-07T15:31:18Z,1.6953333333333334,1.71,26.241666666666667,8.296666666666667,102.8,0.11666666666666667,0.043333333333333335,NA,8.27,159.9,140.16666666666666,0.06,91,0.16353656323716204,37.72918,-90.90894,329.26666666666665,974.9333333333334
039,2024-06-07,2024-06-07T15:31:21Z,1.8143333333333334,1.8246666666666667,26.227666666666668,8.283333333333333,102.53333333333333,0.08,0.03666666666666667,NA,8.27,160,140.36666666666667,0.06666666666666667,91,0.17508165487207403,37.72918,-90.90894,329.06666666666666,975.0222222222222
039,2024-06-07,2024-06-07T15:31:24Z,1.9016666666666666,1.9096666666666666,26.201999999999998,8.266666666666666,102.3,0.17333333333333334,-0.023333333333333334,NA,8.27,160.13333333333333,140.63333333333333,0.07,91,0.1834512792596625,37.72918,-90.90894,329,975.0666666666666
039,2024-06-07,2024-06-07T15:31:27Z,1.9889999999999999,1.9993333333333332,26.18166666666667,8.243333333333334,101.96666666666667,0.22333333333333333,0.14333333333333334,NA,8.27,160.26666666666668,140.76666666666668,0.07,91.33333333333333,0.1918889493739793,37.729173333333335,-90.90894,329,975.0666666666666
039,2024-06-07,2024-06-07T15:31:30Z,2.0816666666666666,2.0983333333333336,26.149333333333335,8.263333333333334,102.16666666666667,0.16999999999999998,0.11333333333333334,NA,8.27,160.36666666666667,140.76666666666668,0.07,91.66666666666667,0.20080293957539466,37.72917,-90.90894,328.93333333333334,975.0222222222222
039,2024-06-07,2024-06-07T15:31:33Z,2.151,2.1646666666666667,26.083,8.316666666666666,102.66666666666667,0.15,0.04666666666666667,NA,8.27,160.5,140.6,0.07,91,0.20749410270368354,37.72917,-90.90894,328.9,975.0666666666666
039,2024-06-07,2024-06-07T15:31:36Z,2.2239999999999998,2.234,26.05366666666667,8.343333333333334,103,0.07666666666666666,-0.03,NA,8.27,160.73333333333332,140.4,0.07,91,0.21457085828343314,37.72917,-90.90894,328.8666666666667,975.0222222222222
